<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.03	16:00:00	1.02638	1.03356	1.02424	1.02795	30152	0	2
2025.02.03	20:00:00	1.02791	1.03499	1.02704	1.03345	13050	0	3
2025.02.04	00:00:00	1.03343	1.03506	1.03085	1.03220	8445	0	3
2025.02.04	04:00:00	1.03220	1.03240	1.02721	1.02930	10630	0	3
2025.02.04	08:00:00	1.02930	1.03494	1.02922	1.03386	14737	0	2
2025.02.04	12:00:00	1.03384	1.03434	1.03202	1.03402	12072	0	2
2025.02.04	16:00:00	1.03404	1.03874	1.03400	1.03765	19632	0	2
2025.02.04	20:00:00	1.03765	1.03874	1.03743	1.03800	7729	0	3
2025.02.05	00:00:00	1.03744	1.03866	1.03694	1.03732	6583	0	3
2025.02.05	04:00:00	1.03732	1.03861	1.03729	1.03777	6589	0	3
2025.02.05	08:00:00	1.03777	1.04175	1.03741	1.04038	14441	0	2
2025.02.05	12:00:00	1.04038	1.04304	1.04014	1.04077	13611	0	2
2025.02.05	16:00:00	1.04077	1.04422	1.04061	1.04198	16280	0	2
2025.02.05	20:00:00	1.04197	1.04216	1.03967	1.03988	6234	0	2
2025.02.06	00:00:00	1.04037	1.04055	1.03949	1.04027	5305	0	2
2025.02.06	04:00:00	1.04023	1.04055	1.03851	1.03864	6303	0	2
2025.02.06	08:00:00	1.03865	1.03925	1.03561	1.03593	9794	0	2
2025.02.06	12:00:00	1.03593	1.03677	1.03525	1.03603	12044	0	2
2025.02.06	16:00:00	1.03607	1.03806	1.03598	1.03794	12174	0	2
2025.02.06	20:00:00	1.03793	1.03968	1.03743	1.03844	6472	0	2
2025.02.07	00:00:00	1.03838	1.03910	1.03744	1.03839	4932	0	2
2025.02.07	04:00:00	1.03839	1.03861	1.03740	1.03752	5760	0	2
2025.02.07	08:00:00	1.03752	1.03999	1.03726	1.03911	7958	0	2
2025.02.07	12:00:00	1.03911	1.04098	1.03492	1.03636	10803	0	2
2025.02.07	16:00:00	1.03636	1.03888	1.03055	1.03217	21162	0	2
2025.02.07	20:00:00	1.03217	1.03383	1.03210	1.03257	6941	0	2
2025.02.10	00:00:00	1.02865	1.03186	1.02827	1.03032	7008	0	2
2025.02.10	04:00:00	1.03032	1.03217	1.02987	1.03162	5189	0	2
2025.02.10	08:00:00	1.03162	1.03348	1.03067	1.03269	10047	0	2
2025.02.10	12:00:00	1.03266	1.03365	1.03086	1.03216	9034	0	2
2025.02.10	16:00:00	1.03217	1.03236	1.03043	1.03124	10303	0	2
2025.02.10	20:00:00	1.03124	1.03160	1.03050	1.03061	4320	0	2
2025.02.11	00:00:00	1.03072	1.03083	1.02984	1.03021	4985	0	2
2025.02.11	04:00:00	1.03021	1.03059	1.02921	1.03047	5082	0	2
2025.02.11	08:00:00	1.03047	1.03221	1.02999	1.03180	8629	0	2
2025.02.11	12:00:00	1.03181	1.03286	1.03145	1.03225	8236	0	2
2025.02.11	16:00:00	1.03222	1.03513	1.03218	1.03454	10829	0	2
2025.02.11	20:00:00	1.03454	1.03816	1.03420	1.03605	6676	0	2
2025.02.12	00:00:00	1.03616	1.03677	1.03539	1.03605	4496	0	2
2025.02.12	04:00:00	1.03605	1.03679	1.03548	1.03585	5987	0	2
2025.02.12	08:00:00	1.03585	1.03799	1.03568	1.03737	9112	0	2
2025.02.12	12:00:00	1.03743	1.03857	1.03170	1.03331	11845	0	2
2025.02.12	16:00:00	1.03320	1.04274	1.03254	1.04261	19200	0	2
2025.02.12	20:00:00	1.04262	1.04298	1.03810	1.03819	8379	0	2
2025.02.13	00:00:00	1.03838	1.04018	1.03815	1.03998	5635	0	2
2025.02.13	04:00:00	1.03998	1.04384	1.03965	1.04350	8211	0	2
2025.02.13	08:00:00	1.04350	1.04401	1.04105	1.04232	12215	0	2
2025.02.13	12:00:00	1.04232	1.04292	1.03750	1.03927	13680	0	2
2025.02.13	16:00:00	1.03928	1.04452	1.03820	1.04253	14369	0	2
2025.02.13	20:00:00	1.04254	1.04666	1.03732	1.04647	11867	0	2
2025.02.14	00:00:00	1.04630	1.04682	1.04560	1.04592	6468	0	2
2025.02.14	04:00:00	1.04591	1.04638	1.04473	1.04527	6006	0	2
2025.02.14	08:00:00	1.04527	1.04878	1.04519	1.04813	11237	0	2
2025.02.14	12:00:00	1.04813	1.04978	1.04570	1.04883	11116	0	2
2025.02.14	16:00:00	1.04883	1.05143	1.04873	1.05073	12617	0	2
2025.02.14	20:00:00	1.05073	1.05082	1.04883	1.04886	5834	0	2
2025.02.17	00:00:00	1.04846	1.05065	1.04846	1.05054	5777	0	2
2025.02.17	04:00:00	1.05054	1.05055	1.04848	1.04898	7170	0	2
2025.02.17	08:00:00	1.04898	1.04955	1.04710	1.04743	9825	0	2
2025.02.17	12:00:00	1.04742	1.04893	1.04671	1.04744	7366	0	2
2025.02.17	16:00:00	1.04744	1.04846	1.04713	1.04826	5605	0	2
2025.02.17	20:00:00	1.04825	1.04850	1.04792	1.04842	2019	0	2
2025.02.18	00:00:00	1.04752	1.04863	1.04627	1.04661	5293	0	2
2025.02.18	04:00:00	1.04662	1.04725	1.04522	1.04551	6734	0	2
2025.02.18	08:00:00	1.04551	1.04694	1.04546	1.04641	9383	0	2
2025.02.18	12:00:00	1.04648	1.04672	1.04417	1.04447	8364	0	2
2025.02.18	16:00:00	1.04447	1.04695	1.04391	1.04460	10151	0	2
2025.02.18	20:00:00	1.04459	1.04497	1.04350	1.04464	4986	0	2
2025.02.19	00:00:00	1.04453	1.04508	1.04410	1.04466	5014	0	2
2025.02.19	04:00:00	1.04465	1.04564	1.04448	1.04564	5669	0	2
2025.02.19	08:00:00	1.04564	1.04614	1.04283	1.04289	8670	0	2
2025.02.19	12:00:00	1.04290	1.04354	1.04188	1.04341	9977	0	2
2025.02.19	16:00:00	1.04341	1.04413	1.04008	1.04098	11065	0	2
2025.02.19	20:00:00	1.04099	1.04325	1.04085	1.04240	6367	0	2
2025.02.20	00:00:00	1.04211	1.04326	1.04187	1.04213	5577	0	2
2025.02.20	04:00:00	1.04213	1.04376	1.04202	1.04275	7369	0	2
2025.02.20	08:00:00	1.04275	1.04420	1.04235	1.04371	8966	0	2
2025.02.20	12:00:00	1.04369	1.04549	1.04308	1.04482	9764	0	2
2025.02.20	16:00:00	1.04482	1.04946	1.04419	1.04893	12685	0	2
2025.02.20	20:00:00	1.04886	1.05034	1.04854	1.05006	5544	0	2
2025.02.21	00:00:00	1.04953	1.05058	1.04844	1.04868	5773	0	2
2025.02.21	04:00:00	1.04868	1.05049	1.04864	1.04928	7004	0	2
2025.02.21	08:00:00	1.04928	1.04998	1.04667	1.04691	10655	0	2
2025.02.21	12:00:00	1.04692	1.04779	1.04594	1.04752	8134	0	2
2025.02.21	16:00:00	1.04752	1.04927	1.04493	1.04631	12436	0	2
2025.02.21	20:00:00	1.04631	1.04679	1.04508	1.04591	7926	0	2
2025.02.24	00:00:00	1.04674	1.05209	1.04609	1.05180	9029	0	2
2025.02.24	04:00:00	1.05179	1.05283	1.05101	1.05165	8855	0	2
2025.02.24	08:00:00	1.05165	1.05165	1.04689	1.04721	12059	0	2
2025.02.24	12:00:00	1.04720	1.04813	1.04601	1.04669	8746	0	2
2025.02.24	16:00:00	1.04669	1.04838	1.04528	1.04724	12061	0	2
2025.02.24	20:00:00	1.04724	1.04858	1.04618	1.04668	7757	0	2
2025.02.25	00:00:00	1.04662	1.04694	1.04599	1.04651	5127	0	2
2025.02.25	04:00:00	1.04652	1.04782	1.04651	1.04769	6599	0	2
2025.02.25	08:00:00	1.04769	1.04801	1.04563	1.04731	10848	0	2
2025.02.25	12:00:00	1.04731	1.05097	1.04652	1.05000	10076	0	2
2025.02.25	16:00:00	1.05003	1.05194	1.04839	1.05023	13763	0	2
2025.02.25	20:00:00	1.05023	1.05191	1.05022	1.05143	7702	0	2
2025.02.26	00:00:00	1.05132	1.05250	1.05113	1.05153	5385	0	2
2025.02.26	04:00:00	1.05153	1.05170	1.04904	1.04915	6285	0	2
2025.02.26	08:00:00	1.04915	1.05116	1.04873	1.04971	10055	0	2
2025.02.26	12:00:00	1.04970	1.05020	1.04749	1.04840	9562	0	2
2025.02.26	16:00:00	1.04841	1.05288	1.04794	1.04923	16082	0	2
2025.02.26	20:00:00	1.04922	1.05003	1.04785	1.04828	8962	0	2
2025.02.27	00:00:00	1.04816	1.04926	1.04728	1.04783	4552	0	2
2025.02.27	04:00:00	1.04783	1.04805	1.04589	1.04650	6595	0	2
2025.02.27	08:00:00	1.04650	1.04851	1.04639	1.04841	9064	0	2
2025.02.27	12:00:00	1.04841	1.04896	1.04193	1.04235	11932	0	2
2025.02.27	16:00:00	1.04232	1.04416	1.04004	1.04073	15625	0	2
2025.02.27	20:00:00	1.04075	1.04177	1.03966	1.03968	7516	0	2
2025.02.28	00:00:00	1.03977	1.04041	1.03844	1.03849	6168	0	2
2025.02.28	04:00:00	1.03847	1.03915	1.03806	1.03888	7388	0	2
2025.02.28	08:00:00	1.03886	1.04079	1.03824	1.03952	9895	0	2
2025.02.28	12:00:00	1.03952	1.04161	1.03923	1.04068	9225	0	2
2025.02.28	16:00:00	1.04068	1.04198	1.03900	1.03965	15205	0	2
2025.02.28	20:00:00	1.03963	1.03981	1.03598	1.03754	12047	0	2
2025.03.03	00:00:00	1.04039	1.04233	1.03985	1.04197	8275	0	2
2025.03.03	04:00:00	1.04197	1.04232	1.04098	1.04142	6733	0	2
2025.03.03	08:00:00	1.04142	1.04290	1.03885	1.04273	10246	0	2
2025.03.03	12:00:00	1.04276	1.04763	1.04272	1.04719	12896	0	2
2025.03.03	16:00:00	1.04719	1.05036	1.04687	1.04903	14322	0	2
2025.03.03	20:00:00	1.04903	1.05036	1.04666	1.04854	12180	0	2
2025.03.04	00:00:00	1.04869	1.04960	1.04764	1.04882	8226	0	2
2025.03.04	04:00:00	1.04882	1.04899	1.04709	1.04835	8958	0	2
2025.03.04	08:00:00	1.04836	1.05272	1.04789	1.05121	13920	0	2
2025.03.04	12:00:00	1.05120	1.05595	1.05024	1.05389	14429	0	2
2025.03.04	16:00:00	1.05390	1.05485	1.04964	1.05417	18453	0	2
2025.03.04	20:00:00	1.05417	1.06268	1.05377	1.06234	14773	0	2
2025.03.05	00:00:00	1.06188	1.06370	1.06084	1.06126	9115	0	2
2025.03.05	04:00:00	1.06127	1.06323	1.06019	1.06315	9689	0	2
2025.03.05	08:00:00	1.06315	1.07220	1.06241	1.07117	17248	0	2
2025.03.05	12:00:00	1.07118	1.07224	1.06764	1.07156	15962	0	2
2025.03.05	16:00:00	1.07156	1.07878	1.07137	1.07850	22692	0	2
2025.03.05	20:00:00	1.07851	1.07966	1.07636	1.07897	10868	0	2
2025.03.06	00:00:00	1.07895	1.08201	1.07871	1.08151	6775	0	2
2025.03.06	04:00:00	1.08151	1.08191	1.07841	1.08103	9097	0	2
2025.03.06	08:00:00	1.08104	1.08222	1.07805	1.07998	18273	0	2
2025.03.06	12:00:00	1.07998	1.08450	1.07829	1.08260	15468	0	2
2025.03.06	16:00:00	1.08261	1.08539	1.07915	1.07970	22657	0	2
2025.03.06	20:00:00	1.07970	1.08114	1.07655	1.07846	10635	0	2
2025.03.07	00:00:00	1.07825	1.07962	1.07784	1.07900	6582	0	2
2025.03.07	04:00:00	1.07900	1.08176	1.07845	1.08132	7332	0	2
2025.03.07	08:00:00	1.08132	1.08712	1.08079	1.08613	13209	0	2
2025.03.07	12:00:00	1.08612	1.08888	1.08411	1.08449	15889	0	2
2025.03.07	16:00:00	1.08449	1.08861	1.08318	1.08432	20870	0	2
2025.03.07	20:00:00	1.08432	1.08511	1.08257	1.08357	8666	0	2
2025.03.10	00:00:00	1.08284	1.08673	1.08284	1.08643	6190	0	2
2025.03.10	04:00:00	1.08643	1.08713	1.08301	1.08307	8668	0	2
2025.03.10	08:00:00	1.08307	1.08449	1.08050	1.08099	12554	0	2
2025.03.10	12:00:00	1.08099	1.08745	1.08087	1.08440	16062	0	2
2025.03.10	16:00:00	1.08438	1.08507	1.08208	1.08303	15163	0	2
2025.03.10	20:00:00	1.08302	1.08457	1.08175	1.08310	9233	0	2
2025.03.11	00:00:00	1.08326	1.08535	1.08313	1.08516	5224	0	2
2025.03.11	04:00:00	1.08516	1.08616	1.08436	1.08545	9566	0	2
2025.03.11	08:00:00	1.08545	1.09191	1.08356	1.09172	14606	0	2
2025.03.11	12:00:00	1.09172	1.09210	1.08811	1.09180	12669	0	2
2025.03.11	16:00:00	1.09179	1.09306	1.08949	1.09250	17317	0	2
2025.03.11	20:00:00	1.09250	1.09472	1.09100	1.09177	10728	0	2
2025.03.12	00:00:00	1.09183	1.09187	1.09054	1.09088	4094	0	2
2025.03.12	04:00:00	1.09090	1.09152	1.08957	1.08988	7436	0	2
2025.03.12	08:00:00	1.08988	1.09215	1.08873	1.09213	11969	0	2
2025.03.12	12:00:00	1.09216	1.09315	1.08761	1.08780	15275	0	2
2025.03.12	16:00:00	1.08782	1.09279	1.08756	1.09057	17503	0	2
2025.03.12	20:00:00	1.09056	1.09141	1.08797	1.08869	8666	0	2
2025.03.13	00:00:00	1.08883	1.08917	1.08825	1.08913	3202	0	2
2025.03.13	04:00:00	1.08915	1.08972	1.08817	1.08932	6637	0	2
2025.03.13	08:00:00	1.08932	1.08933	1.08589	1.08732	11753	0	2
2025.03.13	12:00:00	1.08729	1.08853	1.08263	1.08347	14704	0	2
2025.03.13	16:00:00	1.08348	1.08781	1.08225	1.08725	16417	0	2
2025.03.13	20:00:00	1.08725	1.08735	1.08462	1.08544	8156	0	2
2025.03.14	00:00:00	1.08467	1.08585	1.08454	1.08490	3953	0	2
2025.03.14	04:00:00	1.08491	1.08492	1.08341	1.08409	6360	0	2
2025.03.14	08:00:00	1.08410	1.08568	1.08305	1.08539	10105	0	2
2025.03.14	12:00:00	1.08540	1.09126	1.08468	1.08946	16231	0	2
2025.03.14	16:00:00	1.08947	1.08979	1.08654	1.08830	15107	0	2
2025.03.14	20:00:00	1.08830	1.08879	1.08733	1.08815	6240	0	2
2025.03.17	00:00:00	1.08780	1.08853	1.08746	1.08793	3723	0	2
2025.03.17	04:00:00	1.08794	1.08937	1.08742	1.08820	5719	0	2
2025.03.17	08:00:00	1.08820	1.08867	1.08684	1.08836	9283	0	2
2025.03.17	12:00:00	1.08837	1.09119	1.08769	1.09017	11209	0	2
2025.03.17	16:00:00	1.09018	1.09295	1.08971	1.09210	12260	0	2
2025.03.17	20:00:00	1.09211	1.09277	1.09115	1.09226	5870	0	2
2025.03.18	00:00:00	1.09213	1.09227	1.09149	1.09160	2754	0	2
2025.03.18	04:00:00	1.09160	1.09190	1.09062	1.09109	4807	0	2
2025.03.18	08:00:00	1.09109	1.09546	1.09034	1.09515	8478	0	2
2025.03.18	12:00:00	1.09517	1.09531	1.08924	1.09115	11578	0	2
2025.03.18	16:00:00	1.09115	1.09399	1.08966	1.09386	14142	0	2
2025.03.18	20:00:00	1.09386	1.09516	1.09386	1.09447	6260	0	2
2025.03.19	00:00:00	1.09438	1.09459	1.09317	1.09346	3521	0	2
2025.03.19	04:00:00	1.09346	1.09450	1.09278	1.09299	4514	0	2
2025.03.19	08:00:00	1.09299	1.09361	1.08731	1.09071	10329	0	2
2025.03.19	12:00:00	1.09071	1.09176	1.08914	1.09010	9690	0	2
2025.03.19	16:00:00	1.09014	1.09038	1.08753	1.08850	10631	0	2
2025.03.19	20:00:00	1.08850	1.09133	1.08604	1.09040	13927	0	2
2025.03.20	00:00:00	1.09021	1.09164	1.09021	1.09123	3919	0	2
2025.03.20	04:00:00	1.09123	1.09173	1.09002	1.09033	6676	0	2
2025.03.20	08:00:00	1.09033	1.09033	1.08629	1.08654	9187	0	2
2025.03.20	12:00:00	1.08652	1.08683	1.08309	1.08337	13202	0	2
2025.03.20	16:00:00	1.08337	1.08522	1.08145	1.08486	12829	0	2
2025.03.20	20:00:00	1.08487	1.08589	1.08390	1.08529	5225	0	2
2025.03.21	00:00:00	1.08458	1.08588	1.08458	1.08529	3270	0	2
2025.03.21	04:00:00	1.08529	1.08555	1.08274	1.08302	6006	0	2
2025.03.21	08:00:00	1.08302	1.08455	1.08198	1.08360	8633	0	2
2025.03.21	12:00:00	1.08360	1.08612	1.08247	1.08322	9505	0	2
2025.03.21	16:00:00	1.08321	1.08358	1.07969	1.08182	13431	0	2
2025.03.21	20:00:00	1.08180	1.08268	1.08051	1.08127	6455	0	2
2025.03.24	00:00:00	1.08141	1.08399	1.08121	1.08373	4421	0	2
2025.03.24	04:00:00	1.08372	1.08375	1.08170	1.08227	6624	0	2
2025.03.24	08:00:00	1.08227	1.08582	1.08181	1.08430	9627	0	2
2025.03.24	12:00:00	1.08427	1.08547	1.08215	1.08297	9844	0	2
2025.03.24	16:00:00	1.08296	1.08306	1.07815	1.07917	14021	0	2
2025.03.24	20:00:00	1.07917	1.08132	1.07839	1.08010	6472	0	2
2025.03.25	00:00:00	1.08002	1.08037	1.07949	1.08001	2735	0	2
2025.03.25	04:00:00	1.08001	1.08089	1.07940	1.08032	5043	0	2
2025.03.25	08:00:00	1.08032	1.08071	1.07768	1.07905	7944	0	2
2025.03.25	12:00:00	1.07905	1.08301	1.07875	1.08251	10951	0	2
2025.03.25	16:00:00	1.08251	1.08277	1.07972	1.08065	13257	0	2
2025.03.25	20:00:00	1.08071	1.08169	1.07899	1.07903	6005	0	2
2025.03.26	00:00:00	1.07892	1.07934	1.07835	1.07844	2961	0	2
2025.03.26	04:00:00	1.07844	1.07971	1.07780	1.07841	5583	0	2
2025.03.26	08:00:00	1.07841	1.07997	1.07777	1.07992	9290	0	2
2025.03.26	12:00:00	1.07988	1.08026	1.07818	1.07841	10195	0	2
2025.03.26	16:00:00	1.07843	1.07953	1.07675	1.07876	13476	0	2
2025.03.26	20:00:00	1.07876	1.07893	1.07439	1.07514	8605	0	2
2025.03.27	00:00:00	1.07554	1.07575	1.07328	1.07554	5416	0	2
2025.03.27	04:00:00	1.07554	1.07870	1.07551	1.07804	5441	0	2
2025.03.27	08:00:00	1.07804	1.07825	1.07541	1.07758	11107	0	2
2025.03.27	12:00:00	1.07758	1.07996	1.07611	1.07870	10584	0	2
2025.03.27	16:00:00	1.07872	1.08212	1.07764	1.07986	13402	0	2
2025.03.27	20:00:00	1.07992	1.08087	1.07883	1.08016	5553	0	2
2025.03.28	00:00:00	1.07957	1.08014	1.07881	1.07949	2542	0	2
2025.03.28	04:00:00	1.07949	1.07990	1.07843	1.07885	4939	0	2
2025.03.28	08:00:00	1.07885	1.07998	1.07752	1.07782	7136	0	2
2025.03.28	12:00:00	1.07782	1.07920	1.07645	1.07890	8584	0	2
2025.03.28	16:00:00	1.07888	1.08447	1.07849	1.08216	14392	0	2
2025.03.28	20:00:00	1.08215	1.08360	1.08120	1.08295	6060	0	2
2025.03.31	00:00:00	1.08255	1.08416	1.08053	1.08416	6399	0	2
2025.03.31	04:00:00	1.08415	1.08457	1.08289	1.08342	6711	0	2
2025.03.31	08:00:00	1.08342	1.08492	1.08116	1.08273	11869	0	2
2025.03.31	12:00:00	1.08273	1.08304	1.08010	1.08037	9548	0	2
2025.03.31	16:00:00	1.08037	1.08212	1.07840	1.08117	13639	0	2
2025.03.31	20:00:00	1.08116	1.08198	1.08070	1.08167	5378	0	2
2025.04.01	00:00:00	1.08168	1.08265	1.08138	1.08252	3457	0	2
2025.04.01	04:00:00	1.08252	1.08301	1.08167	1.08250	6229	0	2
2025.04.01	08:00:00	1.08251	1.08251	1.07990	1.08176	9360	0	2
2025.04.01	12:00:00	1.08176	1.08291	1.07782	1.07871	11269	0	2
2025.04.01	16:00:00	1.07871	1.08123	1.07792	1.07997	13378	0	2
2025.04.01	20:00:00	1.07997	1.08045	1.07851	1.07948	5221	0	2
2025.04.02	00:00:00	1.07871	1.08081	1.07871	1.07904	4095	0	2
2025.04.02	04:00:00	1.07904	1.08018	1.07870	1.07926	4865	0	2
2025.04.02	08:00:00	1.07926	1.08018	1.07800	1.07974	7721	0	2
2025.04.02	12:00:00	1.07974	1.08194	1.07859	1.08191	8913	0	2
2025.04.02	16:00:00	1.08187	1.08729	1.08146	1.08522	13062	0	2
2025.04.02	20:00:00	1.08522	1.09241	1.08105	1.08425	11715	0	2
2025.04.03	00:00:00	1.08425	1.09113	1.08051	1.08905	15206	0	2
2025.04.03	04:00:00	1.08905	1.09245	1.08864	1.09066	11793	0	2
2025.04.03	08:00:00	1.09067	1.10208	1.09063	1.10092	18529	0	2
2025.04.03	12:00:00	1.10094	1.11454	1.10037	1.10816	22632	0	2
2025.04.03	16:00:00	1.10815	1.11350	1.10328	1.10390	23386	0	2
2025.04.03	20:00:00	1.10386	1.10524	1.10158	1.10523	9412	0	2
2025.04.04	00:00:00	1.10492	1.10714	1.10366	1.10605	7084	0	2
2025.04.04	04:00:00	1.10604	1.10985	1.10572	1.10873	11557	0	2
2025.04.04	08:00:00	1.10873	1.11075	1.09754	1.09962	18227	0	2
2025.04.04	12:00:00	1.09967	1.10888	1.09645	1.10198	29579	0	2
2025.04.04	16:00:00	1.10201	1.10481	1.09601	1.09711	32153	0	2
2025.04.04	20:00:00	1.09711	1.09768	1.09241	1.09622	18155	0	2
2025.04.07	00:00:00	1.08854	1.10002	1.08803	1.09669	17794	0	2
2025.04.07	04:00:00	1.09669	1.09874	1.09197	1.09847	14683	0	2
2025.04.07	08:00:00	1.09847	1.10497	1.09678	1.09920	25073	0	2
2025.04.07	12:00:00	1.09918	1.09964	1.09352	1.09735	24564	0	2
2025.04.07	16:00:00	1.09744	1.09815	1.09009	1.09321	28877	0	2
2025.04.07	20:00:00	1.09322	1.09528	1.09014	1.09052	14670	0	3
2025.04.08	00:00:00	1.09014	1.09498	1.09014	1.09397	6748	0	2
2025.04.08	04:00:00	1.09396	1.09801	1.09377	1.09757	10976	0	3
2025.04.08	08:00:00	1.09757	1.09918	1.09214	1.09366	18247	0	2
2025.04.08	12:00:00	1.09366	1.09684	1.09111	1.09483	18218	0	2
2025.04.08	16:00:00	1.09483	1.09557	1.08882	1.09295	22014	0	2
2025.04.08	20:00:00	1.09294	1.09778	1.09261	1.09547	15819	0	2
2025.04.09	00:00:00	1.09516	1.10165	1.09473	1.10146	9292	0	2
2025.04.09	04:00:00	1.10146	1.10688	1.10094	1.10687	18428	0	2
2025.04.09	08:00:00	1.10684	1.10897	1.09980	1.10274	26457	0	2
2025.04.09	12:00:00	1.10271	1.10950	1.10092	1.10754	24136	0	2
2025.04.09	16:00:00	1.10760	1.10817	1.10134	1.10202	21198	0	2
2025.04.09	20:00:00	1.10201	1.10638	1.09132	1.09492	25340	0	2
2025.04.10	00:00:00	1.09461	1.09865	1.09428	1.09861	10419	0	2
2025.04.10	04:00:00	1.09861	1.09890	1.09613	1.09826	11724	0	3
2025.04.10	08:00:00	1.09826	1.10478	1.09626	1.10375	18369	0	2
2025.04.10	12:00:00	1.10375	1.11317	1.10337	1.10970	19810	0	2
2025.04.10	16:00:00	1.10976	1.12288	1.10908	1.11967	24738	0	2
2025.04.10	20:00:00	1.11966	1.12413	1.11587	1.12016	17000	0	2
2025.04.11	00:00:00	1.11910	1.13813	1.11862	1.13102	15200	0	2
2025.04.11	04:00:00	1.13102	1.13543	1.12757	1.13224	19376	0	2
2025.04.11	08:00:00	1.13224	1.14733	1.12464	1.14272	24985	0	2
2025.04.11	12:00:00	1.14268	1.14268	1.13200	1.13953	25265	0	2
2025.04.11	16:00:00	1.13953	1.14122	1.12764	1.13058	27088	0	2
2025.04.11	20:00:00	1.13052	1.13528	1.12825	1.13506	13187	0	2
2025.04.14	00:00:00	1.13164	1.13707	1.13134	1.13654	10559	0	2
2025.04.14	04:00:00	1.13654	1.14090	1.13577	1.13675	12858	0	2
2025.04.14	08:00:00	1.13675	1.14247	1.13527	1.13875	17981	0	2
2025.04.14	12:00:00	1.13875	1.14076	1.13345	1.13387	15585	0	2
2025.04.14	16:00:00	1.13387	1.13818	1.12958	1.13307	19710	0	2
2025.04.14	20:00:00	1.13308	1.13697	1.13284	1.13503	9385	0	2
2025.04.15	00:00:00	1.13422	1.13612	1.13171	1.13286	6290	0	2
2025.04.15	04:00:00	1.13286	1.13631	1.13157	1.13568	8791	0	2
2025.04.15	08:00:00	1.13568	1.13790	1.13204	1.13469	14006	0	2
2025.04.15	12:00:00	1.13446	1.13560	1.13086	1.13129	13759	0	2
2025.04.15	16:00:00	1.13123	1.13294	1.12640	1.12743	17905	0	2
2025.04.15	20:00:00	1.12744	1.12896	1.12664	1.12824	7566	0	2
2025.04.16	00:00:00	1.12793	1.13214	1.12792	1.13169	6908	0	2
2025.04.16	04:00:00	1.13169	1.13479	1.13163	1.13460	9446	0	2
2025.04.16	08:00:00	1.13460	1.13922	1.13381	1.13698	15334	0	2
2025.04.16	12:00:00	1.13697	1.13777	1.13405	1.13514	16190	0	2
2025.04.16	16:00:00	1.13516	1.13869	1.13496	1.13748	16643	0	2
2025.04.16	20:00:00	1.13737	1.14128	1.13590	1.13969	11843	0	2
2025.04.17	00:00:00	1.13966	1.14093	1.13650	1.13676	6634	0	2
2025.04.17	04:00:00	1.13677	1.13818	1.13554	1.13621	8835	0	2
2025.04.17	08:00:00	1.13622	1.13885	1.13434	1.13785	11748	0	2
2025.04.17	12:00:00	1.13782	1.13808	1.13351	1.13564	13882	0	2
2025.04.17	16:00:00	1.13565	1.13857	1.13383	1.13504	17940	0	2
2025.04.17	20:00:00	1.13504	1.13764	1.13409	1.13652	7308	0	2
2025.04.18	00:00:00	1.13635	1.13859	1.13590	1.13747	5898	0	2
2025.04.18	04:00:00	1.13742	1.13790	1.13685	1.13695	11056	0	2
2025.04.18	08:00:00	1.13694	1.13762	1.13572	1.13713	16454	0	2
2025.04.18	12:00:00	1.13712	1.13860	1.13677	1.13823	17608	0	2
2025.04.18	16:00:00	1.13822	1.13977	1.13757	1.13944	12006	0	2
2025.04.18	20:00:00	1.13945	1.13973	1.13904	1.13925	6499	0	2
2025.04.21	00:00:00	1.13951	1.14861	1.13927	1.14662	10229	0	2
2025.04.21	04:00:00	1.14662	1.15307	1.14651	1.15172	10182	0	2
2025.04.21	08:00:00	1.15172	1.15676	1.15048	1.15580	12318	0	2
2025.04.21	12:00:00	1.15580	1.15730	1.15130	1.15425	12432	0	2
2025.04.21	16:00:00	1.15424	1.15427	1.14817	1.15093	14292	0	2
2025.04.21	20:00:00	1.15093	1.15268	1.14934	1.15122	7961	0	2
2025.04.22	00:00:00	1.15080	1.15252	1.14820	1.14904	5978	0	2
2025.04.22	04:00:00	1.14904	1.15402	1.14855	1.15300	9757	0	2
2025.04.22	08:00:00	1.15300	1.15472	1.14832	1.14997	16610	0	2
2025.04.22	12:00:00	1.14997	1.15077	1.14614	1.14700	14290	0	2
2025.04.22	16:00:00	1.14703	1.14920	1.14331	1.14338	15741	0	2
2025.04.22	20:00:00	1.14339	1.14540	1.14174	1.14190	8353	0	2
2025.04.23	00:00:00	1.14212	1.14257	1.13080	1.13974	13331	0	2
2025.04.23	04:00:00	1.13974	1.14151	1.13708	1.13899	11288	0	2
2025.04.23	08:00:00	1.13900	1.14153	1.13710	1.14129	15479	0	2
2025.04.23	12:00:00	1.14129	1.14397	1.13861	1.14056	12354	0	2
2025.04.23	16:00:00	1.14055	1.14120	1.13282	1.13397	22488	0	2
2025.04.23	20:00:00	1.13397	1.13439	1.13103	1.13131	8459	0	2
2025.04.24	00:00:00	1.13148	1.13473	1.13132	1.13436	7062	0	2
2025.04.24	04:00:00	1.13432	1.13575	1.13323	1.13391	8190	0	2
2025.04.24	08:00:00	1.13390	1.13927	1.13305	1.13803	12017	0	2
2025.04.24	12:00:00	1.13804	1.13946	1.13579	1.13765	11338	0	2
