datetime,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,ema_50,ema_100,ema_200,rsi,macd,macd_signal,macd_diff,bb_upper,bb_lower,bb_mid,bb_bandwidth,stoch_k,stoch_d,atr
2025-01-10 00:00:00,1.02995,1.03045,1.0292,1.03019,5056,1.0348833269328779,1.0387039327617065,1.046116533070067,40.79924607931773,-0.0015267971763424093,-0.0011830034964738308,-0.00034379367986857854,1.0418711738702469,1.0259568261297527,1.0339139999999998,1.5392332186713948,29.906542056074617,22.068029855404987,0.0026509163319079565
2025-01-10 04:00:00,1.03018,1.03037,1.02845,1.02855,4207,1.0346349611708043,1.038502864786227,1.0459417416962355,36.88557277043662,-0.00164279355776209,-0.0012749615087314827,-0.0003678320490306073,1.0413203241025737,1.0254646758974266,1.0333925000000002,1.5343297154901998,14.691943127963619,21.96120858209578,0.0025987080224859544
2025-01-10 08:00:00,1.02855,1.03117,1.02811,1.02999,9831,1.034452805830773,1.0383342932063018,1.045783017898263,42.13433288149283,-0.0016000808245979492,-0.0013399853719047762,-0.000260095452693173,1.0407342240546689,1.025237775945331,1.032986,1.5001605161481195,31.75355450236984,25.450679895469325,0.0026316574494512322
2025-01-10 12:00:00,1.02999,1.03116,1.02133,1.02563,14958,1.0341068134452525,1.0380827230438008,1.0455824903569868,33.14618336784248,-0.0018961881610122244,-0.001451225929726266,-0.0004449622312859584,1.0400267860619645,1.0245412139380354,1.032284,1.500127108812022,29.819694868238606,25.42173083285732,0.0031458247744904307
2025-01-10 16:00:00,1.02562,1.02783,1.02275,1.02444,25140,1.0337277227219093,1.0378125701122403,1.0453721173186088,31.190486796149017,-0.0022015008814393333,-0.0016012809200688797,-0.0006002199613704537,1.0382505219343514,1.0244934780656485,1.031372,1.3338585756354557,28.043282236248835,29.872177202285727,0.0032839801477411125
2025-01-10 20:00:00,1.02444,1.02489,1.02349,1.02434,8450,1.0333595767328148,1.0375457865456612,1.0451628425194186,31.024827791578645,-0.0024235948831250465,-0.001765743712680113,-0.0006578511704449334,1.0370217046733803,1.0241912953266197,1.0306065,1.2449377475069883,27.141568981064072,28.334848695183805,0.0031494101371881806
2025-01-13 00:00:00,1.0236,1.02499,1.02358,1.02416,5557,1.0329988090178024,1.037280721465549,1.0449538590117626,30.708664811120585,-0.0025843398145526386,-0.0019294629330546182,-0.0006548768814980204,1.0363409195743847,1.0236180804256154,1.0299795,1.2352516869286485,25.51848512173069,26.901112113014502,0.003025166555960463
2025-01-13 04:00:00,1.02416,1.02452,1.02076,1.02195,6666,1.0325655223896533,1.0369771428226668,1.0447249648922428,27.06222100054832,-0.0028571247059610005,-0.002114995287635895,-0.0007421294183251057,1.0363648063682087,1.0223951936317917,1.0293800000000002,1.3570899703138837,10.466138962181299,21.04206435499199,0.003077654659106159
2025-01-13 08:00:00,1.02194,1.02312,1.01775,1.01933,15992,1.0320464822959414,1.0366276944499409,1.0444722786744096,23.499648872534422,-0.0032472880857714603,-0.002341453847263008,-0.0009058342385084525,1.0362927187733293,1.020871281226671,1.028582,1.499291018767426,10.987482614743605,15.657368899551834,0.003241393612027154
2025-01-13 12:00:00,1.01932,1.02208,1.01861,1.02084,14742,1.031607012401983,1.0363150668370706,1.044237131622923,29.27813744487301,-0.0033955096729647583,-0.002552265012403358,-0.0008432446605614002,1.0355770007764868,1.0201209992235136,1.0278490000000002,1.5037229741891285,21.883852691218188,14.445824756047665,0.0032577226397395064
2025-01-13 16:00:00,1.02084,1.02194,1.01916,1.02178,15608,1.0312216393666112,1.036027243731386,1.044013677576924,32.68681977460153,-0.0033979566752049273,-0.002721403344963672,-0.0006765533302412552,1.0352582407763442,1.0194227592236558,1.0273405,1.5414053619699053,28.5410764872517,20.47080393107113,0.0032235995940438278
2025-01-13 20:00:00,1.02179,1.02373,1.02069,1.02369,6708,1.0309262809600774,1.0357829418753188,1.0438114519293924,39.10891510972072,-0.003208786016843712,-0.0028188798793396803,-0.0003899061375040318,1.0349524461104211,1.0190635538895787,1.027008,1.5471050099748438,43.3260393873086,31.25032285525946,0.0032104853373264063
2025-01-14 00:00:00,1.02464,1.02774,1.02407,1.02491,8458,1.0306903483734078,1.0355676360956094,1.0436233777808412,42.858955622338634,-0.0029266860877361633,-0.002840441121018977,-8.624496671718641e-05,1.0345499025304798,1.01890409746952,1.026727,1.5238525003199297,53.353204172876765,41.74010668247899,0.003270450670374528
2025-01-14 04:00:00,1.02491,1.02552,1.02383,1.02448,5718,1.030446805299941,1.0353480789452012,1.0434328964098876,41.879957655631145,-0.002706617071053685,-0.0028136763110259188,0.00010705923997223355,1.0339138398711394,1.0188261601288606,1.02637,1.470003969550821,50.149031296573256,48.94275828558617,0.0031575613367763452
2025-01-14 08:00:00,1.02449,1.02748,1.02449,1.02594,14518,1.030270067837198,1.0351617803522268,1.0432588377391425,46.36015175614461,-0.002386886450336023,-0.00272831833888794,0.0003414318885519166,1.0332735484117477,1.0189174515882524,1.0260955,1.3990994818216487,61.02831594634984,54.84351713859993,0.003146306955578027
2025-01-14 12:00:00,1.02594,1.02733,1.02394,1.02531,15268,1.0300755553729943,1.0349666955927768,1.043080242338753,44.75689444424426,-0.002159440676835711,-0.0026145428064774942,0.0004551021296417832,1.0326997394079522,1.0189572605920478,1.0258285,1.339646813858691,56.33383010432204,55.83705911574835,0.003163713601608168
2025-01-14 16:00:00,1.02531,1.03043,1.02434,1.0288,19578,1.0300255335936612,1.0348445828087613,1.0429381503751833,54.205022866309434,-0.0016782288522774191,-0.002427280015637479,0.00074905116336006,1.032407248308065,1.0190727516919347,1.0257399999999999,1.29998797123349,82.40119313944732,66.5877797300397,0.0033727340586361507
2025-01-14 20:00:00,1.0288,1.03083,1.02866,1.03062,6215,1.030048846001753,1.0347609277036374,1.0428155817147338,58.21817608978034,-0.0011369007407029397,-0.0021692041606505715,0.0010323034199476318,1.0323753804648987,1.0190886195351014,1.025732,1.2953442936163932,98.3944954128454,79.04317288553823,0.003286824483019283
2025-01-15 00:00:00,1.03034,1.03083,1.02977,1.02999,3771,1.0300465383154098,1.0346664538877237,1.042687963986229,56.37647289557297,-0.0007500835508289505,-0.0018853800386862474,0.001135296487857297,1.0324205628977186,1.0190694371022813,1.025745,1.3016028150697583,93.5779816513765,91.4578900678897,0.003127765591375037
2025-01-15 04:00:00,1.02999,1.03052,1.02925,1.0293,4670,1.0300172623030408,1.0345601874741055,1.0425547504142267,54.34859144091666,-0.0004935164242800827,-0.0016070073158050147,0.001113490891524932,1.0323099651409655,1.0191140348590344,1.025712,1.2865141757073244,88.30275229357942,93.42507645260041,0.0029950680491339704
2025-01-15 08:00:00,1.0293,1.03168,1.02866,1.03098,11923,1.0300550167225295,1.0344892926726381,1.042439578768314,58.28319164987467,-0.00015286108098067075,-0.001316178068840146,0.0011633169878594752,1.0324646789043195,1.0190383210956808,1.0257515000000001,1.3089288983383065,94.97487437185985,92.28520277227189,0.0029968489027672597
2025-01-15 12:00:00,1.03098,1.03543,1.02933,1.03444,14797,1.030226976851058,1.0344883165801106,1.0423599809696245,64.97800936432952,0.0003917875336383325,-0.0009745849483444503,0.001366372481982783,1.0336782693873707,1.0184137306126293,1.026046,1.487705110174537,94.40045248868756,92.55935971804224,0.003218502552569598
2025-01-15 16:00:00,1.03454,1.03457,1.0258,1.02855,19821,1.0301612130529771,1.0343707261527817,1.042222568223658,50.20685125040499,0.00034418416864023804,-0.0007108311249475127,0.0010550152935877508,1.033482247199007,1.0184657528009933,1.0259740000000002,1.4636330353414198,59.09631391200967,82.823880257519,0.0036150380845289087
2025-01-15 20:00:00,1.02859,1.02989,1.02842,1.02884,5772,1.0301094007763898,1.0342612068230237,1.0420894083408356,50.79988802117908,0.00032609966137808755,-0.0005034449676823927,0.0008295446290604802,1.0337430385588424,1.0185259614411575,1.0261345,1.482951515389546,59.49600491702463,70.99759043924058,0.0034618210784911354
2025-01-16 00:00:00,1.02851,1.02999,1.02847,1.02889,6493,1.0300615811381,1.0341548462918746,1.0419580709444094,50.908449430165035,0.0003122032564133459,-0.000340315322863245,0.0006525185792765908,1.034014422804142,1.018699577195858,1.026357,1.4921558101405155,55.630936227951146,58.07441835232845,0.0033231195728846232
2025-01-16 04:00:00,1.02893,1.02938,1.02807,1.02822,5519,1.0299893622699392,1.0340373245831247,1.041821373721082,49.33745163524945,0.00024431059433083213,-0.00022339013942442956,0.00046770073375526167,1.0341907693683376,1.0189112306316623,1.026551,1.4884344505704357,37.8448275862058,50.9905895770605,0.0031793253176785733
2025-01-16 08:00:00,1.02823,1.03013,1.02815,1.02861,11099,1.0299352696319024,1.0339298528092014,1.0416899172661458,50.29890049804064,0.00021944528250750217,-0.00013482305503804322,0.00035426833754554536,1.0343809023819823,1.0191660976180177,1.0267735,1.4818073084243644,41.206896551724,44.89422012196028,0.003093659223558682
2025-01-16 12:00:00,1.02861,1.0296,1.02606,1.02814,13379,1.0298648669012396,1.033815202258524,1.0415550922187216,49.08983815970951,0.00015997023441216562,-7.586439714800146e-05,0.0002358346315601671,1.034377494088104,1.0197885059118958,1.027083,1.4204293300744184,36.553524804177385,38.53508298070236,0.0031255407075902117
2025-01-16 16:00:00,1.02812,1.0315,1.02678,1.02964,21355,1.029856048591387,1.033732524986078,1.041436534087192,52.97490064261225,0.00023120807155208034,-1.4449903407985098e-05,0.00024565797496006546,1.0340353106233897,1.0211616893766104,1.0275985,1.252787080438446,49.60835509138415,42.45625881576181,0.0032394306570480576
2025-01-16 20:00:00,1.02964,1.03076,1.02933,1.03015,6625,1.0298675760976073,1.0336615838972447,1.041324230265429,54.25315785321034,0.0003250701026840108,5.345409781041409e-05,0.0002716160048735967,1.0337852180522489,1.0223427819477513,1.028064,1.1130081497355784,52.38954012623848,46.183806673933304,0.0031101856101160403
2025-01-17 00:00:00,1.02954,1.03094,1.02949,1.0305,4147,1.029892377034956,1.033598978275517,1.0412165264816935,55.15409373880946,0.00042282445638930355,0.000127328169526192,0.0002954962868631115,1.0335260362117051,1.0234739637882948,1.0285,0.9773526906573,48.805815160954445,50.267903459525655,0.0029916009236791766
2025-01-17 04:00:00,1.03052,1.0309,1.02874,1.02932,4743,1.0298699308767225,1.0335142460324376,1.0410981530838657,51.47352192286704,0.00040046305879193334,0.0001819551473793403,0.00021850791141259305,1.033303814783534,1.024259185216466,1.0287815,0.87915942958423,36.55244029075761,45.91593185931682,0.0029322008577020884
2025-01-17 08:00:00,1.02932,1.03039,1.02774,1.02968,10941,1.029862482607047,1.033438320368429,1.0409845396203448,52.514645788803286,0.0004070977124261965,0.00022698366038871153,0.000180114052037485,1.0331898393256056,1.024850160674394,1.0290199999999998,0.8104486454307542,40.29075804776607,41.88300449982601,0.002912043653580498
2025-01-17 12:00:00,1.02971,1.03099,1.02854,1.029,12629,1.029828659759712,1.033350432836381,1.0408652904698936,50.31859087653048,0.0003534114984651282,0.00025226922800399487,0.00010114227046113334,1.0328600027672052,1.025631997232795,1.029246,0.702262193334759,33.22949117341496,36.69089650397951,0.0028790405354676097
2025-01-17 16:00:00,1.02902,1.03306,1.02651,1.02808,19827,1.0297600848671742,1.03324606782972,1.0407380736492977,47.42878699222934,0.0002339318550659275,0.0002486017534163814,-1.46698983504539e-05,1.0326848469354646,1.0260211530645353,1.029353,0.6473672171674094,23.67601246105974,32.39875389408022,0.0031412519257913558
2025-01-17 20:00:00,1.02808,1.02921,1.02682,1.02687,7097,1.0296467482057163,1.0331198090608147,1.0406000828667177,43.86098679983083,4.113234123392928e-05,0.000207107870979891,-0.0001659755297459617,1.0324377849942032,1.0264242150057972,1.0294310000000002,0.5841644547722067,12.2006841505121,23.0353959283289,0.0030875910739491083
2025-01-20 00:00:00,1.02778,1.02928,1.02662,1.02907,5479,1.0296241306290217,1.0330396148219867,1.0404853556740141,51.06826253880167,6.510842194984434e-05,0.00017870798117388168,-0.00011359955922403734,1.0324422423173722,1.026446757682628,1.0294445,0.5823999870555729,42.99999999999867,26.292232203856802,0.0030570488543813063
2025-01-20 04:00:00,1.02907,1.0307,1.02868,1.03024,5309,1.02964828236906,1.0329841769047197,1.0403834118364619,54.41970206458934,0.00017648445758822184,0.00017826327645674973,-1.7788188685278854e-06,1.0323979096287967,1.026453090371203,1.0294254999999999,0.5774890225270032,59.71428571428575,38.30498995493214,0.0029829739362112065
2025-01-20 08:00:00,1.03024,1.03189,1.02994,1.03061,10673,1.0296859967859597,1.032937163500666,1.040286163957492,55.45867545259524,0.00029124933499602434,0.00020086048816460466,9.038884683141969e-05,1.0324645310838427,1.0264484689161573,1.0294565,0.5843920717082719,64.99999999999969,55.90476190476134,0.0029091900836246847
2025-01-20 12:00:00,1.03061,1.04001,1.03061,1.03981,14641,1.0300830165198438,1.03307325927293,1.0402814260076663,72.34105504225846,0.0011117488904011097,0.0003830381686119057,0.000728710721789204,1.035402123983947,1.0245618760160529,1.029982,1.052469651692377,98.56630824372618,74.42686465267052,0.003372819363365784
2025-01-20 16:00:00,1.0398,1.04301,1.03532,1.03855,22315,1.0304150550876932,1.033181709584357,1.040264197888187,68.51105658015804,0.0016414080988764734,0.0006347121546648193,0.0010066959442116541,1.036939832717028,1.023781167282972,1.0303605,1.2770933507307474,73.68731563421886,79.08454129264821,0.003681189408839655
2025-01-20 20:00:00,1.03855,1.04343,1.03832,1.04128,6520,1.030841131358764,1.0333420717708053,1.0402743053718868,71.97333485937298,0.002255455534589279,0.0009588608306497113,0.0012965947039395677,1.0386610422661031,1.0227439577338966,1.0307024999999999,1.5442947438476697,87.29314420803729,86.51558936199409,0.003783247308208263
2025-01-21 00:00:00,1.04099,1.04344,1.03512,1.03701,15118,1.0310830477760673,1.0334147040129675,1.0402418247214202,60.72646227043749,0.002370216852773499,0.001241132035074469,0.00112908481769903,1.0394713336313004,1.0227796663686994,1.0311255,1.6187813474306436,62.020082693443726,74.33351417856659,0.0041073010719076646
2025-01-21 04:00:00,1.03701,1.04008,1.03691,1.03786,9502,1.0313488106083784,1.033502729676077,1.0402181249729485,61.99945439092462,0.002500924815991734,0.001493090591257922,0.001007834224733812,1.0403437875509671,1.0228092124490331,1.0315765000000001,1.6997842721246568,67.04075605434167,72.11799431860753,0.0040403509953428245
2025-01-21 08:00:00,1.03786,1.03862,1.03418,1.03535,14042,1.0315057199962852,1.0335393092864518,1.0401696859184915,56.205875951905895,0.002374602851949126,0.0016693930433961629,0.0007052098085529629,1.0407229017817017,1.0230760982182983,1.0318995,1.7101281242411128,52.21500295333737,60.425280567040886,0.004068897352818337
