datetime,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>
2024-12-30 12:00:00,1.04338,1.04583,1.03851,1.03881,18341
2024-12-30 16:00:00,1.03879,1.04089,1.03717,1.03942,27477
2024-12-30 20:00:00,1.03942,1.04071,1.03936,1.04046,9453
2024-12-31 00:00:00,1.04003,1.04133,1.03969,1.04119,5592
2024-12-31 04:00:00,1.04118,1.04148,1.04024,1.04038,4659
2024-12-31 08:00:00,1.04038,1.04245,1.03996,1.04185,13159
2024-12-31 12:00:00,1.04185,1.042,1.03835,1.03931,18218
2024-12-31 16:00:00,1.03931,1.03943,1.03438,1.03485,28670
2024-12-31 20:00:00,1.03484,1.03647,1.03455,1.03548,10080
2025-01-02 00:00:00,1.03514,1.03607,1.03442,1.03577,8204
2025-01-02 04:00:00,1.03578,1.03754,1.03576,1.03638,5591
2025-01-02 08:00:00,1.03637,1.03724,1.03463,1.03517,17824
2025-01-02 12:00:00,1.03516,1.0357,1.0311,1.03135,30543
2025-01-02 16:00:00,1.03134,1.03238,1.02241,1.0265,42955
2025-01-02 20:00:00,1.0265,1.02687,1.02478,1.02666,10831
2025-01-03 00:00:00,1.02548,1.02735,1.02548,1.02675,8258
2025-01-03 04:00:00,1.02675,1.02747,1.02645,1.02717,5806
2025-01-03 08:00:00,1.02716,1.03,1.02687,1.02902,19301
2025-01-03 12:00:00,1.02902,1.03029,1.02791,1.02931,16163
2025-01-03 16:00:00,1.02932,1.03058,1.02729,1.0298,26167
2025-01-03 20:00:00,1.02979,1.03098,1.02925,1.03079,9793
2025-01-06 00:00:00,1.03026,1.03136,1.02949,1.03122,7775
2025-01-06 04:00:00,1.03122,1.03184,1.03085,1.03088,7032
2025-01-06 08:00:00,1.03089,1.0369,1.03077,1.03556,23089
2025-01-06 12:00:00,1.03556,1.0437,1.03285,1.04167,45895
2025-01-06 16:00:00,1.04167,1.04237,1.03525,1.03873,49123
2025-01-06 20:00:00,1.03874,1.03921,1.0377,1.03898,12529
2025-01-07 00:00:00,1.03821,1.03914,1.0376,1.03812,7280
2025-01-07 04:00:00,1.03811,1.04034,1.038,1.03967,7454
2025-01-07 08:00:00,1.03966,1.04345,1.03963,1.04268,22728
2025-01-07 12:00:00,1.04265,1.04343,1.03866,1.03965,25507
2025-01-07 16:00:00,1.03965,1.03976,1.03539,1.0367,23108
2025-01-07 20:00:00,1.0367,1.03694,1.03389,1.03394,8196
2025-01-08 00:00:00,1.034,1.03529,1.0339,1.03529,5113
2025-01-08 04:00:00,1.03529,1.03558,1.03462,1.0355,4235
2025-01-08 08:00:00,1.0355,1.03575,1.03154,1.03195,12790
2025-01-08 12:00:00,1.03192,1.03212,1.02731,1.03034,20655
2025-01-08 16:00:00,1.03034,1.03145,1.0289,1.03053,17488
2025-01-08 20:00:00,1.03052,1.03242,1.03052,1.03162,8666
2025-01-09 00:00:00,1.03154,1.03188,1.03048,1.03143,5424
2025-01-09 04:00:00,1.03143,1.03213,1.03052,1.03065,5624
2025-01-09 08:00:00,1.03065,1.03177,1.02835,1.03057,13787
2025-01-09 12:00:00,1.03057,1.03187,1.0296,1.03078,12308
2025-01-09 16:00:00,1.03078,1.03146,1.02909,1.02973,10110
2025-01-09 20:00:00,1.02972,1.03036,1.02939,1.02996,3419
2025-01-10 00:00:00,1.02995,1.03045,1.0292,1.03019,5056
2025-01-10 04:00:00,1.03018,1.03037,1.02845,1.02855,4207
2025-01-10 08:00:00,1.02855,1.03117,1.02811,1.02999,9831
2025-01-10 12:00:00,1.02999,1.03116,1.02133,1.02563,14958
2025-01-10 16:00:00,1.02562,1.02783,1.02275,1.02444,25140
2025-01-10 20:00:00,1.02444,1.02489,1.02349,1.02434,8450
2025-01-13 00:00:00,1.0236,1.02499,1.02358,1.02416,5557
2025-01-13 04:00:00,1.02416,1.02452,1.02076,1.02195,6666
2025-01-13 08:00:00,1.02194,1.02312,1.01775,1.01933,15992
2025-01-13 12:00:00,1.01932,1.02208,1.01861,1.02084,14742
2025-01-13 16:00:00,1.02084,1.02194,1.01916,1.02178,15608
2025-01-13 20:00:00,1.02179,1.02373,1.02069,1.02369,6708
2025-01-14 00:00:00,1.02464,1.02774,1.02407,1.02491,8458
2025-01-14 04:00:00,1.02491,1.02552,1.02383,1.02448,5718
2025-01-14 08:00:00,1.02449,1.02748,1.02449,1.02594,14518
2025-01-14 12:00:00,1.02594,1.02733,1.02394,1.02531,15268
2025-01-14 16:00:00,1.02531,1.03043,1.02434,1.0288,19578
2025-01-14 20:00:00,1.0288,1.03083,1.02866,1.03062,6215
2025-01-15 00:00:00,1.03034,1.03083,1.02977,1.02999,3771
2025-01-15 04:00:00,1.02999,1.03052,1.02925,1.0293,4670
2025-01-15 08:00:00,1.0293,1.03168,1.02866,1.03098,11923
2025-01-15 12:00:00,1.03098,1.03543,1.02933,1.03444,14797
2025-01-15 16:00:00,1.03454,1.03457,1.0258,1.02855,19821
2025-01-15 20:00:00,1.02859,1.02989,1.02842,1.02884,5772
2025-01-16 00:00:00,1.02851,1.02999,1.02847,1.02889,6493
2025-01-16 04:00:00,1.02893,1.02938,1.02807,1.02822,5519
2025-01-16 08:00:00,1.02823,1.03013,1.02815,1.02861,11099
2025-01-16 12:00:00,1.02861,1.0296,1.02606,1.02814,13379
2025-01-16 16:00:00,1.02812,1.0315,1.02678,1.02964,21355
2025-01-16 20:00:00,1.02964,1.03076,1.02933,1.03015,6625
2025-01-17 00:00:00,1.02954,1.03094,1.02949,1.0305,4147
2025-01-17 04:00:00,1.03052,1.0309,1.02874,1.02932,4743
2025-01-17 08:00:00,1.02932,1.03039,1.02774,1.02968,10941
2025-01-17 12:00:00,1.02971,1.03099,1.02854,1.029,12629
2025-01-17 16:00:00,1.02902,1.03306,1.02651,1.02808,19827
2025-01-17 20:00:00,1.02808,1.02921,1.02682,1.02687,7097
2025-01-20 00:00:00,1.02778,1.02928,1.02662,1.02907,5479
2025-01-20 04:00:00,1.02907,1.0307,1.02868,1.03024,5309
2025-01-20 08:00:00,1.03024,1.03189,1.02994,1.03061,10673
2025-01-20 12:00:00,1.03061,1.04001,1.03061,1.03981,14641
2025-01-20 16:00:00,1.0398,1.04301,1.03532,1.03855,22315
2025-01-20 20:00:00,1.03855,1.04343,1.03832,1.04128,6520
2025-01-21 00:00:00,1.04099,1.04344,1.03512,1.03701,15118
2025-01-21 04:00:00,1.03701,1.04008,1.03691,1.03786,9502
2025-01-21 08:00:00,1.03786,1.03862,1.03418,1.03535,14042
2025-01-21 12:00:00,1.03527,1.03779,1.03428,1.03777,15334
2025-01-21 16:00:00,1.03788,1.04298,1.03727,1.04212,18805
2025-01-21 20:00:00,1.04212,1.04353,1.04156,1.04264,7187
2025-01-22 00:00:00,1.0425,1.04329,1.03921,1.04095,8116
2025-01-22 04:00:00,1.04095,1.04213,1.0406,1.04156,5456
2025-01-22 08:00:00,1.04156,1.04473,1.03996,1.04466,14471
2025-01-22 12:00:00,1.04467,1.04572,1.04222,1.04316,13248
2025-01-22 16:00:00,1.04313,1.04317,1.04119,1.0417,15252
2025-01-22 20:00:00,1.0417,1.04229,1.04066,1.04091,6317
2025-01-23 00:00:00,1.04083,1.0416,1.04019,1.04036,5075
2025-01-23 04:00:00,1.04035,1.04128,1.03968,1.04051,5486
2025-01-23 08:00:00,1.04051,1.04146,1.03899,1.04115,11720
2025-01-23 12:00:00,1.04116,1.04202,1.03941,1.04104,13041
2025-01-23 16:00:00,1.04107,1.04378,1.03719,1.04353,19651
2025-01-23 20:00:00,1.04353,1.04369,1.04126,1.04139,7496
2025-01-24 00:00:00,1.04137,1.0423,1.04114,1.04157,4648
2025-01-24 04:00:00,1.04157,1.04539,1.04157,1.04513,11215
2025-01-24 08:00:00,1.04514,1.05151,1.04472,1.04944,18484
2025-01-24 12:00:00,1.04944,1.04978,1.04636,1.04685,12068
2025-01-24 16:00:00,1.04685,1.05214,1.04671,1.0511,17194
2025-01-24 20:00:00,1.05109,1.05117,1.04881,1.04955,5743
2025-01-27 00:00:00,1.04783,1.04851,1.04612,1.04627,6941
2025-01-27 04:00:00,1.04627,1.04776,1.04557,1.04629,6985
2025-01-27 08:00:00,1.04629,1.04937,1.04537,1.04887,15672
2025-01-27 12:00:00,1.04888,1.05331,1.04888,1.05198,19232
2025-01-27 16:00:00,1.05198,1.05244,1.04848,1.04887,17508
2025-01-27 20:00:00,1.04886,1.04943,1.04791,1.0491,8240
2025-01-28 00:00:00,1.04911,1.0493,1.04285,1.04377,11055
2025-01-28 04:00:00,1.04374,1.04414,1.04243,1.04364,8029
2025-01-28 08:00:00,1.04364,1.04442,1.04194,1.04351,13665
2025-01-28 12:00:00,1.04351,1.04372,1.04136,1.0425,12992
2025-01-28 16:00:00,1.04246,1.04405,1.04208,1.04279,15160
2025-01-28 20:00:00,1.04281,1.04381,1.04225,1.04304,7685
2025-01-29 00:00:00,1.04279,1.04344,1.04263,1.04271,4082
2025-01-29 04:00:00,1.04271,1.04426,1.04258,1.04403,4897
2025-01-29 08:00:00,1.04411,1.04436,1.04019,1.04037,12190
2025-01-29 12:00:00,1.04036,1.04084,1.03822,1.03873,14318
2025-01-29 16:00:00,1.03876,1.04284,1.03862,1.04212,16995
2025-01-29 20:00:00,1.04212,1.04287,1.03884,1.04212,16332
2025-01-30 00:00:00,1.04178,1.04288,1.04167,1.04199,4731
2025-01-30 04:00:00,1.04199,1.04275,1.04175,1.04219,5349
2025-01-30 08:00:00,1.04219,1.0429,1.0402,1.04075,11717
2025-01-30 12:00:00,1.04073,1.04598,1.03903,1.0456,15254
2025-01-30 16:00:00,1.0456,1.04677,1.04093,1.04169,18179
2025-01-30 20:00:00,1.04171,1.04322,1.0386,1.03918,10560
2025-01-31 00:00:00,1.03933,1.04023,1.03772,1.03885,6077
2025-01-31 04:00:00,1.03886,1.0395,1.03828,1.03887,5995
2025-01-31 08:00:00,1.03887,1.04128,1.03652,1.03836,13752
2025-01-31 12:00:00,1.03836,1.03954,1.0372,1.03822,14133
2025-01-31 16:00:00,1.03824,1.04338,1.03602,1.04199,20750
2025-01-31 20:00:00,1.04199,1.04217,1.03499,1.03584,19735
2025-02-03 00:00:00,1.02411,1.02704,1.02107,1.02378,18764
2025-02-03 04:00:00,1.02377,1.02432,1.02121,1.02404,13771
2025-02-03 08:00:00,1.02404,1.02543,1.02128,1.02302,17671
2025-02-03 12:00:00,1.02305,1.0288,1.023,1.02639,16163
2025-02-03 16:00:00,1.02638,1.03356,1.02424,1.02795,30152
2025-02-03 20:00:00,1.02791,1.03499,1.02704,1.03345,13050
2025-02-04 00:00:00,1.03343,1.03506,1.03085,1.0322,8445
2025-02-04 04:00:00,1.0322,1.0324,1.02721,1.0293,10630
2025-02-04 08:00:00,1.0293,1.03494,1.02922,1.03386,14737
2025-02-04 12:00:00,1.03384,1.03434,1.03202,1.03402,12072
2025-02-04 16:00:00,1.03404,1.03874,1.034,1.03765,19632
2025-02-04 20:00:00,1.03765,1.03874,1.03743,1.038,7729
2025-02-05 00:00:00,1.03744,1.03866,1.03694,1.03732,6583
2025-02-05 04:00:00,1.03732,1.03861,1.03729,1.03777,6589
2025-02-05 08:00:00,1.03777,1.04175,1.03741,1.04038,14441
2025-02-05 12:00:00,1.04038,1.04304,1.04014,1.04077,13611
2025-02-05 16:00:00,1.04077,1.04422,1.04061,1.04198,16280
2025-02-05 20:00:00,1.04197,1.04216,1.03967,1.03988,6234
2025-02-06 00:00:00,1.04037,1.04055,1.03949,1.04027,5305
2025-02-06 04:00:00,1.04023,1.04055,1.03851,1.03864,6303
2025-02-06 08:00:00,1.03865,1.03925,1.03561,1.03593,9794
2025-02-06 12:00:00,1.03593,1.03677,1.03525,1.03603,12044
2025-02-06 16:00:00,1.03607,1.03806,1.03598,1.03794,12174
2025-02-06 20:00:00,1.03793,1.03968,1.03743,1.03844,6472
2025-02-07 00:00:00,1.03838,1.0391,1.03744,1.03839,4932
2025-02-07 04:00:00,1.03839,1.03861,1.0374,1.03752,5760
2025-02-07 08:00:00,1.03752,1.03999,1.03726,1.03911,7958
2025-02-07 12:00:00,1.03911,1.04098,1.03492,1.03636,10803
2025-02-07 16:00:00,1.03636,1.03888,1.03055,1.03217,21162
2025-02-07 20:00:00,1.03217,1.03383,1.0321,1.03257,6941
2025-02-10 00:00:00,1.02865,1.03186,1.02827,1.03032,7008
2025-02-10 04:00:00,1.03032,1.03217,1.02987,1.03162,5189
2025-02-10 08:00:00,1.03162,1.03348,1.03067,1.03269,10047
2025-02-10 12:00:00,1.03266,1.03365,1.03086,1.03216,9034
2025-02-10 16:00:00,1.03217,1.03236,1.03043,1.03124,10303
2025-02-10 20:00:00,1.03124,1.0316,1.0305,1.03061,4320
2025-02-11 00:00:00,1.03072,1.03083,1.02984,1.03021,4985
2025-02-11 04:00:00,1.03021,1.03059,1.02921,1.03047,5082
2025-02-11 08:00:00,1.03047,1.03221,1.02999,1.0318,8629
2025-02-11 12:00:00,1.03181,1.03286,1.03145,1.03225,8236
2025-02-11 16:00:00,1.03222,1.03513,1.03218,1.03454,10829
2025-02-11 20:00:00,1.03454,1.03816,1.0342,1.03605,6676
2025-02-12 00:00:00,1.03616,1.03677,1.03539,1.03605,4496
2025-02-12 04:00:00,1.03605,1.03679,1.03548,1.03585,5987
2025-02-12 08:00:00,1.03585,1.03799,1.03568,1.03737,9112
2025-02-12 12:00:00,1.03743,1.03857,1.0317,1.03331,11845
2025-02-12 16:00:00,1.0332,1.04274,1.03254,1.04261,19200
2025-02-12 20:00:00,1.04262,1.04298,1.0381,1.03819,8379
2025-02-13 00:00:00,1.03838,1.04018,1.03815,1.03998,5635
2025-02-13 04:00:00,1.03998,1.04384,1.03965,1.0435,8211
2025-02-13 08:00:00,1.0435,1.04401,1.04105,1.04232,12215
2025-02-13 12:00:00,1.04232,1.04292,1.0375,1.03927,13680
2025-02-13 16:00:00,1.03928,1.04452,1.0382,1.04253,14369
2025-02-13 20:00:00,1.04254,1.04666,1.03732,1.04647,11867
2025-02-14 00:00:00,1.0463,1.04682,1.0456,1.04592,6468
2025-02-14 04:00:00,1.04591,1.04638,1.04473,1.04527,6006
2025-02-14 08:00:00,1.04527,1.04878,1.04519,1.04813,11237
2025-02-14 12:00:00,1.04813,1.04978,1.0457,1.04883,11116
2025-02-14 16:00:00,1.04883,1.05143,1.04873,1.05073,12617
2025-02-14 20:00:00,1.05073,1.05082,1.04883,1.04886,5834
2025-02-17 00:00:00,1.04846,1.05065,1.04846,1.05054,5777
2025-02-17 04:00:00,1.05054,1.05055,1.04848,1.04898,7170
2025-02-17 08:00:00,1.04898,1.04955,1.0471,1.04743,9825
2025-02-17 12:00:00,1.04742,1.04893,1.04671,1.04744,7366
2025-02-17 16:00:00,1.04744,1.04846,1.04713,1.04826,5605
2025-02-17 20:00:00,1.04825,1.0485,1.04792,1.04842,2019
2025-02-18 00:00:00,1.04752,1.04863,1.04627,1.04661,5293
2025-02-18 04:00:00,1.04662,1.04725,1.04522,1.04551,6734
2025-02-18 08:00:00,1.04551,1.04694,1.04546,1.04641,9383
2025-02-18 12:00:00,1.04648,1.04672,1.04417,1.04447,8364
2025-02-18 16:00:00,1.04447,1.04695,1.04391,1.0446,10151
2025-02-18 20:00:00,1.04459,1.04497,1.0435,1.04464,4986
2025-02-19 00:00:00,1.04453,1.04508,1.0441,1.04466,5014
2025-02-19 04:00:00,1.04465,1.04564,1.04448,1.04564,5669
2025-02-19 08:00:00,1.04564,1.04614,1.04283,1.04289,8670
2025-02-19 12:00:00,1.0429,1.04354,1.04188,1.04341,9977
2025-02-19 16:00:00,1.04341,1.04413,1.04008,1.04098,11065
2025-02-19 20:00:00,1.04099,1.04325,1.04085,1.0424,6367
2025-02-20 00:00:00,1.04211,1.04326,1.04187,1.04213,5577
2025-02-20 04:00:00,1.04213,1.04376,1.04202,1.04275,7369
2025-02-20 08:00:00,1.04275,1.0442,1.04235,1.04371,8966
2025-02-20 12:00:00,1.04369,1.04549,1.04308,1.04482,9764
2025-02-20 16:00:00,1.04482,1.04946,1.04419,1.04893,12685
2025-02-20 20:00:00,1.04886,1.05034,1.04854,1.05006,5544
2025-02-21 00:00:00,1.04953,1.05058,1.04844,1.04868,5773
2025-02-21 04:00:00,1.04868,1.05049,1.04864,1.04928,7004
2025-02-21 08:00:00,1.04928,1.04998,1.04667,1.04691,10655
2025-02-21 12:00:00,1.04692,1.04779,1.04594,1.04752,8134
2025-02-21 16:00:00,1.04752,1.04927,1.04493,1.04631,12436
2025-02-21 20:00:00,1.04631,1.04679,1.04508,1.04591,7926
2025-02-24 00:00:00,1.04674,1.05209,1.04609,1.0518,9029
2025-02-24 04:00:00,1.05179,1.05283,1.05101,1.05165,8855
2025-02-24 08:00:00,1.05165,1.05165,1.04689,1.04721,12059
2025-02-24 12:00:00,1.0472,1.04813,1.04601,1.04669,8746
2025-02-24 16:00:00,1.04669,1.04838,1.04528,1.04724,12061
2025-02-24 20:00:00,1.04724,1.04858,1.04618,1.04668,7757
2025-02-25 00:00:00,1.04662,1.04694,1.04599,1.04651,5127
2025-02-25 04:00:00,1.04652,1.04782,1.04651,1.04769,6599
2025-02-25 08:00:00,1.04769,1.04801,1.04563,1.04731,10848
2025-02-25 12:00:00,1.04731,1.05097,1.04652,1.05,10076
2025-02-25 16:00:00,1.05003,1.05194,1.04839,1.05023,13763
2025-02-25 20:00:00,1.05023,1.05191,1.05022,1.05143,7702
2025-02-26 00:00:00,1.05132,1.0525,1.05113,1.05153,5385
2025-02-26 04:00:00,1.05153,1.0517,1.04904,1.04915,6285
2025-02-26 08:00:00,1.04915,1.05116,1.04873,1.04971,10055
2025-02-26 12:00:00,1.0497,1.0502,1.04749,1.0484,9562
2025-02-26 16:00:00,1.04841,1.05288,1.04794,1.04923,16082
2025-02-26 20:00:00,1.04922,1.05003,1.04785,1.04828,8962
2025-02-27 00:00:00,1.04816,1.04926,1.04728,1.04783,4552
2025-02-27 04:00:00,1.04783,1.04805,1.04589,1.0465,6595
2025-02-27 08:00:00,1.0465,1.04851,1.04639,1.04841,9064
2025-02-27 12:00:00,1.04841,1.04896,1.04193,1.04235,11932
2025-02-27 16:00:00,1.04232,1.04416,1.04004,1.04073,15625
2025-02-27 20:00:00,1.04075,1.04177,1.03966,1.03968,7516
2025-02-28 00:00:00,1.03977,1.04041,1.03844,1.03849,6168
2025-02-28 04:00:00,1.03847,1.03915,1.03806,1.03888,7388
2025-02-28 08:00:00,1.03886,1.04079,1.03824,1.03952,9895
2025-02-28 12:00:00,1.03952,1.04161,1.03923,1.04068,9225
2025-02-28 16:00:00,1.04068,1.04198,1.039,1.03965,15205
2025-02-28 20:00:00,1.03963,1.03981,1.03598,1.03754,12047
2025-03-03 00:00:00,1.04039,1.04233,1.03985,1.04197,8275
2025-03-03 04:00:00,1.04197,1.04232,1.04098,1.04142,6733
2025-03-03 08:00:00,1.04142,1.0429,1.03885,1.04273,10246
2025-03-03 12:00:00,1.04276,1.04763,1.04272,1.04719,12896
2025-03-03 16:00:00,1.04719,1.05036,1.04687,1.04903,14322
2025-03-03 20:00:00,1.04903,1.05036,1.04666,1.04854,12180
2025-03-04 00:00:00,1.04869,1.0496,1.04764,1.04882,8226
2025-03-04 04:00:00,1.04882,1.04899,1.04709,1.04835,8958
2025-03-04 08:00:00,1.04836,1.05272,1.04789,1.05121,13920
2025-03-04 12:00:00,1.0512,1.05595,1.05024,1.05389,14429
2025-03-04 16:00:00,1.0539,1.05485,1.04964,1.05417,18453
2025-03-04 20:00:00,1.05417,1.06268,1.05377,1.06234,14773
2025-03-05 00:00:00,1.06188,1.0637,1.06084,1.06126,9115
2025-03-05 04:00:00,1.06127,1.06323,1.06019,1.06315,9689
2025-03-05 08:00:00,1.06315,1.0722,1.06241,1.07117,17248
2025-03-05 12:00:00,1.07118,1.07224,1.06764,1.07156,15962
2025-03-05 16:00:00,1.07156,1.07878,1.07137,1.0785,22692
2025-03-05 20:00:00,1.07851,1.07966,1.07636,1.07897,10868
2025-03-06 00:00:00,1.07895,1.08201,1.07871,1.08151,6775
2025-03-06 04:00:00,1.08151,1.08191,1.07841,1.08103,9097
2025-03-06 08:00:00,1.08104,1.08222,1.07805,1.07998,18273
2025-03-06 12:00:00,1.07998,1.0845,1.07829,1.0826,15468
2025-03-06 16:00:00,1.08261,1.08539,1.07915,1.0797,22657
2025-03-06 20:00:00,1.0797,1.08114,1.07655,1.07846,10635
2025-03-07 00:00:00,1.07825,1.07962,1.07784,1.079,6582
2025-03-07 04:00:00,1.079,1.08176,1.07845,1.08132,7332
2025-03-07 08:00:00,1.08132,1.08712,1.08079,1.08613,13209
2025-03-07 12:00:00,1.08612,1.08888,1.08411,1.08449,15889
2025-03-07 16:00:00,1.08449,1.08861,1.08318,1.08432,20870
2025-03-07 20:00:00,1.08432,1.08511,1.08257,1.08357,8666
2025-03-10 00:00:00,1.08284,1.08673,1.08284,1.08643,6190
2025-03-10 04:00:00,1.08643,1.08713,1.08301,1.08307,8668
2025-03-10 08:00:00,1.08307,1.08449,1.0805,1.08099,12554
2025-03-10 12:00:00,1.08099,1.08745,1.08087,1.0844,16062
2025-03-10 16:00:00,1.08438,1.08507,1.08208,1.08303,15163
2025-03-10 20:00:00,1.08302,1.08457,1.08175,1.0831,9233
2025-03-11 00:00:00,1.08326,1.08535,1.08313,1.08516,5224
2025-03-11 04:00:00,1.08516,1.08616,1.08436,1.08545,9566
2025-03-11 08:00:00,1.08545,1.09191,1.08356,1.09172,14606
2025-03-11 12:00:00,1.09172,1.0921,1.08811,1.0918,12669
2025-03-11 16:00:00,1.09179,1.09306,1.08949,1.0925,17317
2025-03-11 20:00:00,1.0925,1.09472,1.091,1.09177,10728
2025-03-12 00:00:00,1.09183,1.09187,1.09054,1.09088,4094
2025-03-12 04:00:00,1.0909,1.09152,1.08957,1.08988,7436
2025-03-12 08:00:00,1.08988,1.09215,1.08873,1.09213,11969
2025-03-12 12:00:00,1.09216,1.09315,1.08761,1.0878,15275
2025-03-12 16:00:00,1.08782,1.09279,1.08756,1.09057,17503
2025-03-12 20:00:00,1.09056,1.09141,1.08797,1.08869,8666
2025-03-13 00:00:00,1.08883,1.08917,1.08825,1.08913,3202
2025-03-13 04:00:00,1.08915,1.08972,1.08817,1.08932,6637
2025-03-13 08:00:00,1.08932,1.08933,1.08589,1.08732,11753
2025-03-13 12:00:00,1.08729,1.08853,1.08263,1.08347,14704
2025-03-13 16:00:00,1.08348,1.08781,1.08225,1.08725,16417
2025-03-13 20:00:00,1.08725,1.08735,1.08462,1.08544,8156
2025-03-14 00:00:00,1.08467,1.08585,1.08454,1.0849,3953
2025-03-14 04:00:00,1.08491,1.08492,1.08341,1.08409,6360
2025-03-14 08:00:00,1.0841,1.08568,1.08305,1.08539,10105
2025-03-14 12:00:00,1.0854,1.09126,1.08468,1.08946,16231
2025-03-14 16:00:00,1.08947,1.08979,1.08654,1.0883,15107
2025-03-14 20:00:00,1.0883,1.08879,1.08733,1.08815,6240
2025-03-17 00:00:00,1.0878,1.08853,1.08746,1.08793,3723
2025-03-17 04:00:00,1.08794,1.08937,1.08742,1.0882,5719
2025-03-17 08:00:00,1.0882,1.08867,1.08684,1.08836,9283
2025-03-17 12:00:00,1.08837,1.09119,1.08769,1.09017,11209
2025-03-17 16:00:00,1.09018,1.09295,1.08971,1.0921,12260
2025-03-17 20:00:00,1.09211,1.09277,1.09115,1.09226,5870
2025-03-18 00:00:00,1.09213,1.09227,1.09149,1.0916,2754
2025-03-18 04:00:00,1.0916,1.0919,1.09062,1.09109,4807
2025-03-18 08:00:00,1.09109,1.09546,1.09034,1.09515,8478
2025-03-18 12:00:00,1.09517,1.09531,1.08924,1.09115,11578
2025-03-18 16:00:00,1.09115,1.09399,1.08966,1.09386,14142
2025-03-18 20:00:00,1.09386,1.09516,1.09386,1.09447,6260
2025-03-19 00:00:00,1.09438,1.09459,1.09317,1.09346,3521
2025-03-19 04:00:00,1.09346,1.0945,1.09278,1.09299,4514
2025-03-19 08:00:00,1.09299,1.09361,1.08731,1.09071,10329
2025-03-19 12:00:00,1.09071,1.09176,1.08914,1.0901,9690
2025-03-19 16:00:00,1.09014,1.09038,1.08753,1.0885,10631
2025-03-19 20:00:00,1.0885,1.09133,1.08604,1.0904,13927
2025-03-20 00:00:00,1.09021,1.09164,1.09021,1.09123,3919
2025-03-20 04:00:00,1.09123,1.09173,1.09002,1.09033,6676
2025-03-20 08:00:00,1.09033,1.09033,1.08629,1.08654,9187
2025-03-20 12:00:00,1.08652,1.08683,1.08309,1.08337,13202
2025-03-20 16:00:00,1.08337,1.08522,1.08145,1.08486,12829
2025-03-20 20:00:00,1.08487,1.08589,1.0839,1.08529,5225
2025-03-21 00:00:00,1.08458,1.08588,1.08458,1.08529,3270
2025-03-21 04:00:00,1.08529,1.08555,1.08274,1.08302,6006
2025-03-21 08:00:00,1.08302,1.08455,1.08198,1.0836,8633
2025-03-21 12:00:00,1.0836,1.08612,1.08247,1.08322,9505
2025-03-21 16:00:00,1.08321,1.08358,1.07969,1.08182,13431
2025-03-21 20:00:00,1.0818,1.08268,1.08051,1.08127,6455
2025-03-24 00:00:00,1.08141,1.08399,1.08121,1.08373,4421
2025-03-24 04:00:00,1.08372,1.08375,1.0817,1.08227,6624
2025-03-24 08:00:00,1.08227,1.08582,1.08181,1.0843,9627
2025-03-24 12:00:00,1.08427,1.08547,1.08215,1.08297,9844
2025-03-24 16:00:00,1.08296,1.08306,1.07815,1.07917,14021
2025-03-24 20:00:00,1.07917,1.08132,1.07839,1.0801,6472
2025-03-25 00:00:00,1.08002,1.08037,1.07949,1.08001,2735
2025-03-25 04:00:00,1.08001,1.08089,1.0794,1.08032,5043
2025-03-25 08:00:00,1.08032,1.08071,1.07768,1.07905,7944
2025-03-25 12:00:00,1.07905,1.08301,1.07875,1.08251,10951
2025-03-25 16:00:00,1.08251,1.08277,1.07972,1.08065,13257
2025-03-25 20:00:00,1.08071,1.08169,1.07899,1.07903,6005
2025-03-26 00:00:00,1.07892,1.07934,1.07835,1.07844,2961
2025-03-26 04:00:00,1.07844,1.07971,1.0778,1.07841,5583
2025-03-26 08:00:00,1.07841,1.07997,1.07777,1.07992,9290
2025-03-26 12:00:00,1.07988,1.08026,1.07818,1.07841,10195
2025-03-26 16:00:00,1.07843,1.07953,1.07675,1.07876,13476
2025-03-26 20:00:00,1.07876,1.07893,1.07439,1.07514,8605
2025-03-27 00:00:00,1.07554,1.07575,1.07328,1.07554,5416
2025-03-27 04:00:00,1.07554,1.0787,1.07551,1.07804,5441
2025-03-27 08:00:00,1.07804,1.07825,1.07541,1.07758,11107
2025-03-27 12:00:00,1.07758,1.07996,1.07611,1.0787,10584
2025-03-27 16:00:00,1.07872,1.08212,1.07764,1.07986,13402
2025-03-27 20:00:00,1.07992,1.08087,1.07883,1.08016,5553
2025-03-28 00:00:00,1.07957,1.08014,1.07881,1.07949,2542
2025-03-28 04:00:00,1.07949,1.0799,1.07843,1.07885,4939
2025-03-28 08:00:00,1.07885,1.07998,1.07752,1.07782,7136
2025-03-28 12:00:00,1.07782,1.0792,1.07645,1.0789,8584
2025-03-28 16:00:00,1.07888,1.08447,1.07849,1.08216,14392
2025-03-28 20:00:00,1.08215,1.0836,1.0812,1.08295,6060
2025-03-31 00:00:00,1.08255,1.08416,1.08053,1.08416,6399
2025-03-31 04:00:00,1.08415,1.08457,1.08289,1.08342,6711
2025-03-31 08:00:00,1.08342,1.08492,1.08116,1.08273,11869
2025-03-31 12:00:00,1.08273,1.08304,1.0801,1.08037,9548
2025-03-31 16:00:00,1.08037,1.08212,1.0784,1.08117,13639
2025-03-31 20:00:00,1.08116,1.08198,1.0807,1.08167,5378
2025-04-01 00:00:00,1.08168,1.08265,1.08138,1.08252,3457
